Czas	Kanał A
(us)	(V)

72.90200472	-0.02447584
72.90400472	-0.01904355
72.90600472	-0.02313303
72.90800472	-0.02313303
72.91000472	-0.02587970
72.91200472	-0.02179022
72.91400472	-0.02044740
72.91600472	-0.02179022
72.91800472	-0.02313303
72.92000472	-0.01495407
72.92200472	-0.01635792
72.92400472	-0.01635792
72.92600472	-0.01495407
72.92800472	-0.01361126
72.93000472	-0.01226844
72.93200472	-0.01226844
72.93400472	-0.00952178
72.93600472	-0.00683615
72.93800472	-0.00817896
72.94000472	-0.00408948
72.94200472	-0.00549333
72.94400472	-0.00549333
72.94600472	-0.00408948
72.94800472	-0.00408948
72.95000472	-0.00274667
72.95200472	0.00000000
72.95400472	0.00268563
72.95600472	0.00134281
72.95800472	-0.00274667
72.96000472	-0.00274667
72.96200472	-0.00274667
72.96400472	-0.00140385
72.96600472	-0.00140385
72.96800472	0.00000000
72.97000472	-0.00140385
72.97200472	0.00134281
72.97400472	0.00268563
72.97600472	0.00543230
72.97800472	0.00543230
72.98000472	0.00677511
72.98200472	0.00543230
72.98400472	0.00677511
72.98600472	0.00543230
72.98800472	0.00268563
72.99000472	0.00268563
72.99200472	0.00677511
72.99400472	0.00402844
72.99600472	0.00268563
72.99800472	0.00134281
73.00000472	0.00268563
73.00200472	0.00543230
73.00400472	0.00677511
73.00600472	0.00134281
73.00800472	0.00268563
73.01000472	0.00000000
73.01200472	0.00134281
73.01400472	0.00268563
73.01600472	0.00268563
73.01800472	-0.00274667
73.02000472	0.00402844
73.02200472	0.00000000
73.02400472	0.00134281
73.02600472	0.00000000
73.02800472	-0.00140385
73.03000472	0.00000000
73.03200472	-0.00140385
73.03400472	-0.00408948
73.03600472	-0.00408948
73.03800472	-0.00817896
73.04000472	-0.00952178
73.04200472	-0.00817896
73.04400471	-0.00683615
73.04600471	-0.00683615
73.04800471	-0.00408948
73.05000471	-0.00952178
73.05200471	-0.01092563
73.05400471	-0.01226844
73.05600471	-0.01092563
73.05800471	-0.01092563
73.06000471	-0.01226844
73.06200471	-0.01361126
73.06400471	-0.01635792
73.06600471	-0.01770074
73.06800471	-0.01770074
73.07000471	-0.01770074
73.07200471	-0.02044740
73.07400471	-0.02313303
73.07600471	-0.02313303
73.07800471	-0.02447584
73.08000471	-0.02044740
73.08200471	-0.02447584
73.08400471	-0.02447584
73.08600471	-0.02722251
73.08800471	-0.02587970
73.09000471	-0.02722251
73.09200471	-0.02856532
73.09400471	-0.03131199
73.09600471	-0.02990814
73.09800471	-0.03265481
73.10000471	-0.03265481
73.10200471	-0.03265481
73.10400471	-0.03540147
73.10600471	-0.03399762
73.10800471	-0.03265481
73.11000471	-0.03808710
73.11200471	-0.03265481
73.11400471	-0.03808710
73.11600471	-0.03808710
73.11800471	-0.03674429
73.12000471	-0.03674429
73.12200471	-0.03540147
73.12400471	-0.03808710
73.12600471	-0.03942991
73.12800471	-0.03942991
73.13000471	-0.04351939
73.13200471	-0.04217658
73.13400471	-0.04351939
73.13600471	-0.04351939
73.13800471	-0.04351939
73.14000471	-0.04217658
73.14200471	-0.04486221
73.14400471	-0.03942991
73.14600471	-0.04486221
73.14800471	-0.04351939
73.15000471	-0.04626606
73.15200471	-0.04895169
73.15400471	-0.04217658
73.15600471	-0.04217658
73.15800471	-0.04083376
73.16000471	-0.04083376
73.16200471	-0.04351939
73.16400471	-0.04486221
73.16600471	-0.04351939
73.16800471	-0.04351939
73.17000471	-0.04083376
73.17200471	-0.04083376
73.17400471	-0.04083376
73.17600471	-0.03540147
73.17800471	-0.03808710
73.18000471	-0.03540147
73.18200471	-0.03674429
73.18400471	-0.03540147
73.18600471	-0.03131199
73.18800471	-0.03399762
73.19000471	-0.03540147
73.19200471	-0.02856532
73.19400471	-0.03399762
73.19600471	-0.03131199
73.19800471	-0.03265481
73.20000471	-0.02856532
73.20200471	-0.02856532
73.20400471	-0.02587970
73.20600471	-0.02856532
73.20800471	-0.02447584
73.21000471	-0.02447584
73.21200471	-0.02722251
73.21400471	-0.02447584
73.21600471	-0.02447584
73.21800471	-0.02179022
73.22000471	-0.01770074
73.22200471	-0.01904355
73.22400471	-0.01361126
73.22600471	-0.01361126
73.22800471	-0.01361126
73.23000471	-0.01635792
73.23200471	-0.01361126
73.23400471	-0.01361126
73.23600471	-0.01226844
73.23800471	-0.01361126
73.24000471	-0.01092563
73.24200471	-0.01092563
73.24400471	-0.00952178
73.24600471	-0.01092563
73.24800471	-0.00952178
73.25000471	-0.00817896
73.25200471	-0.00817896
73.25400471	-0.00683615
73.25600471	-0.00274667
73.25800471	-0.00817896
73.26000471	-0.00549333
73.26200471	-0.00817896
73.26400471	-0.00817896
73.26600471	-0.00817896
73.26800471	-0.01092563
73.27000471	-0.01092563
73.27200471	-0.00408948
73.27400471	-0.00952178
73.27600471	-0.00549333
73.27800471	-0.00952178
73.28000471	-0.00549333
73.28200471	-0.00549333
73.28400471	-0.00549333
73.28600471	-0.00549333
73.28800471	-0.00683615
73.29000471	-0.00952178
73.29200471	-0.00952178
73.29400471	-0.00952178
73.29600471	-0.01226844
73.29800471	-0.01226844
73.30000471	-0.01495407
73.30200471	-0.01226844
73.30400471	-0.01226844
73.30600471	-0.01361126
73.30800471	-0.00817896
73.31000471	-0.01092563
73.31200471	-0.00952178
73.31400471	-0.00817896
73.31600471	-0.01361126
73.31800471	-0.01495407
73.32000471	-0.01635792
73.32200471	-0.01904355
73.32400471	-0.01495407
73.32600471	-0.01904355
73.32800471	-0.01904355
73.33000471	-0.01635792
73.33200471	-0.01495407
73.33400471	-0.01770074
73.33600471	-0.01770074
73.33800471	-0.02179022
73.34000471	-0.02179022
73.34200471	-0.02313303
73.34400471	-0.02313303
73.34600471	-0.02447584
73.34800471	-0.02587970
73.35000471	-0.02447584
73.35200471	-0.02179022
73.35400471	-0.02587970
73.35600471	-0.02313303
73.35800471	-0.02722251
73.36000471	-0.02447584
73.36200471	-0.02313303
73.36400471	-0.02587970
73.36600471	-0.02856532
73.36800471	-0.02587970
73.37000471	-0.02587970
73.37200471	-0.02587970
73.37400471	-0.02722251
73.37600471	-0.03131199
73.37800471	-0.02722251
73.38000471	-0.02587970
73.38200471	-0.02990814
73.38400471	-0.02447584
73.38600471	-0.02722251
73.38800471	-0.02313303
73.39000471	-0.02587970
73.39200471	-0.02722251
73.39400471	-0.02587970
73.39600471	-0.02587970
73.39800470	-0.02722251
73.40000470	-0.02447584
73.40200470	-0.02447584
73.40400470	-0.02179022
73.40600470	-0.02313303
73.40800470	-0.02313303
73.41000470	-0.02447584
73.41200470	-0.02587970
73.41400470	-0.02313303
73.41600470	-0.02044740
73.41800470	-0.02313303
73.42000470	-0.02179022
73.42200470	-0.02587970
73.42400470	-0.02313303
73.42600470	-0.02587970
73.42800470	-0.02722251
73.43000470	-0.02179022
73.43200470	-0.02313303
73.43400470	-0.02313303
73.43600470	-0.02447584
73.43800470	-0.02587970
73.44000470	-0.02447584
73.44200470	-0.02179022
73.44400470	-0.02313303
73.44600470	-0.02447584
73.44800470	-0.01904355
73.45000470	-0.02313303
73.45200470	-0.02313303
73.45400470	-0.02447584
73.45600470	-0.02044740
73.45800470	-0.02313303
73.46000470	-0.02587970
73.46200470	-0.02447584
73.46400470	-0.01904355
73.46600470	-0.02447584
73.46800470	-0.02044740
73.47000470	-0.01904355
73.47200470	-0.02044740
73.47400470	-0.01904355
73.47600470	-0.01904355
73.47800470	-0.01904355
73.48000470	-0.01495407
73.48200470	-0.01904355
73.48400470	-0.01904355
73.48600470	-0.02179022
73.48800470	-0.01635792
73.49000470	-0.01361126
73.49200470	-0.01635792
73.49400470	-0.01904355
73.49600470	-0.01361126
73.49800470	-0.01904355
73.50000470	-0.01635792
73.50200470	-0.01904355
73.50400470	-0.01770074
73.50600470	-0.01495407
73.50800470	-0.02044740
73.51000470	-0.01770074
73.51200470	-0.01226844
73.51400470	-0.01904355
73.51600470	-0.01635792
73.51800470	-0.01770074
73.52000470	-0.01770074
73.52200470	-0.01770074
73.52400470	-0.01495407
73.52600470	-0.01495407
73.52800470	-0.01361126
73.53000470	-0.01770074
73.53200470	-0.01361126
73.53400470	-0.01495407
73.53600470	-0.01635792
73.53800470	-0.01635792
73.54000470	-0.01226844
73.54200470	-0.01361126
73.54400470	-0.01226844
73.54600470	-0.01361126
73.54800470	-0.01495407
73.55000470	-0.01635792
73.55200470	-0.01495407
73.55400470	-0.01635792
73.55600470	-0.01635792
73.55800470	-0.01361126
73.56000470	-0.01092563
73.56200470	-0.01635792
73.56400470	-0.01226844
73.56600470	-0.01495407
73.56800470	-0.01495407
73.57000470	-0.01226844
73.57200470	-0.01361126
73.57400470	-0.01361126
73.57600470	-0.01226844
73.57800470	-0.01495407
73.58000470	-0.01361126
73.58200470	-0.01495407
73.58400470	-0.01495407
73.58600470	-0.01226844
73.58800470	-0.01226844
73.59000470	-0.01635792
73.59200470	-0.00952178
73.59400470	-0.01635792
73.59600470	-0.01495407
73.59800470	-0.01770074
73.60000470	-0.01495407
73.60200470	-0.01226844
73.60400470	-0.01495407
73.60600470	-0.01635792
73.60800470	-0.00952178
73.61000470	-0.01361126
73.61200470	-0.01092563
73.61400470	-0.01495407
73.61600470	-0.01770074
73.61800470	-0.02044740
73.62000470	-0.01770074
73.62200470	-0.01770074
73.62400470	-0.01361126
73.62600470	-0.01635792
73.62800470	-0.01770074
73.63000470	-0.01904355
73.63200470	-0.02044740
73.63400470	-0.01904355
73.63600470	-0.02313303
73.63800470	-0.02447584
73.64000470	-0.01635792
73.64200470	-0.02313303
73.64400470	-0.02313303
73.64600470	-0.01770074
73.64800470	-0.02179022
73.65000470	-0.02313303
73.65200470	-0.02313303
73.65400470	-0.02447584
73.65600470	-0.02044740
73.65800470	-0.02447584
73.66000470	-0.02179022
73.66200470	-0.02587970
73.66400470	-0.02447584
73.66600470	-0.02313303
73.66800470	-0.02447584
73.67000470	-0.02313303
73.67200470	-0.02722251
73.67400470	-0.02990814
73.67600470	-0.02722251
73.67800470	-0.02990814
73.68000470	-0.02990814
73.68200470	-0.02856532
73.68400470	-0.02722251
73.68600470	-0.02447584
73.68800470	-0.02447584
73.69000470	-0.02990814
73.69200470	-0.02587970
73.69400470	-0.02856532
73.69600470	-0.02722251
73.69800470	-0.02587970
73.70000470	-0.02587970
73.70200470	-0.02722251
73.70400470	-0.02856532
73.70600470	-0.03265481
73.70800470	-0.02856532
73.71000470	-0.02990814
73.71200470	-0.02990814
73.71400470	-0.02856532
73.71600470	-0.02856532
73.71800470	-0.02990814
73.72000470	-0.02447584
73.72200470	-0.02856532
73.72400470	-0.02990814
73.72600470	-0.02856532
73.72800470	-0.02722251
73.73000470	-0.02447584
73.73200470	-0.02587970
73.73400470	-0.02313303
73.73600470	-0.02447584
73.73800470	-0.02722251
73.74000470	-0.02856532
73.74200470	-0.02990814
73.74400470	-0.02990814
73.74600470	-0.02447584
73.74800470	-0.02447584
73.75000470	-0.02856532
73.75200469	-0.02179022
73.75400469	-0.02722251
73.75600469	-0.02722251
73.75800469	-0.02447584
73.76000469	-0.02722251
73.76200469	-0.02722251
73.76400469	-0.02447584
73.76600469	-0.02447584
73.76800469	-0.02044740
73.77000469	-0.02722251
73.77200469	-0.02722251
73.77400469	-0.02447584
73.77600469	-0.02722251
73.77800469	-0.02179022
73.78000469	-0.02179022
73.78200469	-0.02447584
73.78400469	-0.01904355
73.78600469	-0.02587970
73.78800469	-0.02447584
73.79000469	-0.02447584
73.79200469	-0.02722251
73.79400469	-0.02447584
73.79600469	-0.02722251
73.79800469	-0.02313303
73.80000469	-0.02179022
73.80200469	-0.02313303
73.80400469	-0.02313303
73.80600469	-0.02587970
73.80800469	-0.02179022
73.81000469	-0.02179022
73.81200469	-0.02447584
73.81400469	-0.02447584
73.81600469	-0.01904355
73.81800469	-0.02447584
73.82000469	-0.02179022
73.82200469	-0.02447584
73.82400469	-0.02313303
73.82600469	-0.01770074
73.82800469	-0.01904355
73.83000469	-0.02179022
73.83200469	-0.02044740
73.83400469	-0.02044740
73.83600469	-0.01635792
73.83800469	-0.01770074
73.84000469	-0.02044740
73.84200469	-0.01904355
73.84400469	-0.01904355
73.84600469	-0.01635792
73.84800469	-0.01904355
73.85000469	-0.02313303
73.85200469	-0.01904355
73.85400469	-0.01495407
73.85600469	-0.01770074
73.85800469	-0.01361126
73.86000469	-0.01904355
73.86200469	-0.02179022
73.86400469	-0.02044740
73.86600469	-0.02044740
73.86800469	-0.01904355
73.87000469	-0.02447584
73.87200469	-0.02179022
73.87400469	-0.02447584
73.87600469	-0.02587970
73.87800469	-0.02722251
73.88000469	-0.02313303
73.88200469	-0.02722251
73.88400469	-0.02856532
73.88600469	-0.03265481
73.88800469	-0.02722251
73.89000469	-0.02856532
73.89200469	-0.03131199
73.89400469	-0.03540147
73.89600469	-0.03540147
73.89800469	-0.03808710
73.90000469	-0.03808710
73.90200469	-0.04083376
73.90400469	-0.04083376
73.90600469	-0.04217658
73.90800469	-0.04760887
73.91000469	-0.04217658
73.91200469	-0.04486221
73.91400469	-0.04760887
73.91600469	-0.04760887
73.91800469	-0.05304117
73.92000469	-0.05304117
73.92200469	-0.05438399
73.92400469	-0.05304117
73.92600469	-0.05438399
73.92800469	-0.05438399
73.93000469	-0.05847346
73.93200469	-0.05578784
73.93400469	-0.06122013
73.93600469	-0.06122013
73.93800469	-0.06122013
73.94000469	-0.06390576
73.94200469	-0.06390576
73.94400469	-0.05713065
73.94600469	-0.06256294
73.94800469	-0.06256294
73.95000469	-0.06530961
73.95200469	-0.06390576
73.95400469	-0.06256294
73.95600469	-0.05847346
73.95800469	-0.06390576
73.96000469	-0.06256294
73.96200469	-0.06122013
73.96400469	-0.05981628
73.96600469	-0.05847346
73.96800469	-0.05578784
73.97000469	-0.05304117
73.97200469	-0.05304117
73.97400469	-0.05169836
73.97600469	-0.04486221
73.97800469	-0.04351939
73.98000469	-0.04083376
73.98200469	-0.03942991
73.98400469	-0.03942991
73.98600469	-0.03265481
73.98800469	-0.02990814
73.99000469	-0.02722251
73.99200469	-0.01904355
73.99400469	-0.01770074
73.99600469	-0.01495407
73.99800469	-0.01495407
74.00000469	-0.00683615
74.00200469	-0.00408948
74.00400469	-0.00274667
74.00600469	0.00402844
74.00800469	0.00811792
74.01000469	0.01355022
74.01200469	0.01220740
74.01400469	0.01629688
74.01600469	0.02441481
74.01800469	0.02984710
74.02000469	0.03259377
74.02200469	0.03802606
74.02400469	0.04077273
74.02600469	0.04077273
74.02800469	0.04754784
74.03000469	0.05163732
74.03200469	0.05432295
74.03400469	0.05432295
74.03600469	0.05706961
74.03800469	0.05975524
74.04000469	0.06115909
74.04200469	0.06384473
74.04400469	0.06927702
74.04600469	0.06659139
74.04800469	0.07068087
74.05000469	0.07068087
74.05200469	0.06927702
74.05400469	0.07611316
74.05600469	0.07470931
74.05800469	0.07470931
74.06000469	0.07470931
74.06200469	0.07336649
74.06400469	0.07470931
74.06600469	0.07336649
74.06800469	0.07068087
74.07000469	0.07068087
74.07200469	0.06927702
74.07400469	0.06250191
74.07600469	0.06524857
74.07800469	0.06250191
74.08000469	0.06115909
74.08200469	0.05975524
74.08400469	0.05841243
74.08600469	0.05298013
74.08800469	0.05163732
74.09000469	0.04889065
74.09200469	0.04345836
74.09400469	0.03534044
74.09600469	0.03259377
74.09800469	0.03125095
74.10000469	0.02441481
74.10200469	0.02172918
74.10400468	0.01898251
74.10600468	0.01489303
74.10800468	0.01086459
74.11000468	0.00268563
74.11200468	0.00000000
74.11400468	-0.00408948
74.11600468	-0.01226844
74.11800468	-0.01904355
74.12000468	-0.01770074
74.12200468	-0.02722251
74.12400468	-0.02990814
74.12600468	-0.03674429
74.12800468	-0.04083376
74.13000468	-0.04626606
74.13200468	-0.05169836
74.13400468	-0.05713065
74.13600468	-0.06122013
74.13800468	-0.06530961
74.14000468	-0.06799524
74.14200468	-0.07342754
74.14400468	-0.07885983
74.14600468	-0.08160649
74.14800468	-0.08294931
74.15000468	-0.08838160
74.15200468	-0.08703879
74.15400468	-0.09381390
74.15600468	-0.09521775
74.15800468	-0.09924619
74.16000468	-0.09924619
74.16200468	-0.10199290
74.16400468	-0.10333570
74.16600468	-0.10742520
74.16800468	-0.10333570
74.17000468	-0.10742520
74.17200468	-0.10876800
74.17400468	-0.10742520
74.17600468	-0.10467850
74.17800468	-0.10333570
74.18000468	-0.10467850
74.18200468	-0.10608230
74.18400468	-0.10199290
74.18600468	-0.10199290
74.18800468	-0.10333570
74.19000468	-0.10199290
74.19200468	-0.10467850
74.19400468	-0.09790338
74.19600468	-0.09656057
74.19800468	-0.09521775
74.20000468	-0.08972442
74.20200468	-0.09381390
74.20400468	-0.08838160
74.20600468	-0.08294931
74.20800468	-0.08429212
74.21000468	-0.07751702
74.21200468	-0.07617420
74.21400468	-0.07617420
74.21600468	-0.07074191
74.21800468	-0.07208472
74.22000468	-0.06665242
74.22200468	-0.06530961
74.22400468	-0.05981628
74.22600468	-0.05981628
74.22800468	-0.05304117
74.23000468	-0.05035554
74.23200468	-0.04351939
74.23400468	-0.04083376
74.23600468	-0.03942991
74.23800468	-0.03674429
74.24000468	-0.03265481
74.24200468	-0.03265481
74.24400468	-0.02990814
74.24600468	-0.02856532
74.24800468	-0.02179022
74.25000468	-0.02179022
74.25200468	-0.01904355
74.25400468	-0.01495407
74.25600468	-0.01226844
74.25800468	-0.00952178
74.26000468	-0.00683615
74.26200468	-0.00408948
74.26400468	-0.00274667
74.26600468	0.00000000
74.26800468	0.00134281
74.27000468	0.00000000
74.27200468	0.00268563
74.27400468	0.00134281
74.27600468	0.00677511
74.27800468	0.00811792
74.28000468	0.00946074
74.28200468	0.00946074
74.28400468	0.01086459
74.28600468	0.00811792
74.28800468	0.01220740
74.29000468	0.01086459
74.29200468	0.00811792
74.29400468	0.01086459
74.29600468	0.01086459
74.29800468	0.00811792
74.30000468	0.00811792
74.30200468	0.00543230
74.30400468	0.00946074
74.30600468	0.00946074
74.30800468	0.00543230
74.31000468	0.01086459
74.31200468	0.00946074
74.31400468	0.00946074
74.31600468	0.00268563
74.31800468	0.00268563
74.32000468	0.00543230
74.32200468	0.00402844
74.32400468	0.00268563
74.32600468	0.00543230
74.32800468	0.00402844
74.33000468	-0.00140385
74.33200468	0.00134281
74.33400468	0.00000000
74.33600468	-0.00408948
74.33800468	-0.00408948
74.34000468	-0.00683615
74.34200468	-0.00408948
74.34400468	-0.00683615
74.34600468	-0.01092563
74.34800468	-0.00952178
74.35000468	-0.01226844
74.35200468	-0.01361126
74.35400468	-0.01092563
74.35600468	-0.00952178
74.35800468	-0.00952178
74.36000468	-0.01092563
74.36200468	-0.01361126
74.36400468	-0.01361126
74.36600468	-0.01635792
74.36800468	-0.01770074
74.37000468	-0.01635792
74.37200468	-0.01361126
74.37400468	-0.01361126
74.37600468	-0.01361126
74.37800468	-0.01904355
74.38000468	-0.01635792
74.38200468	-0.01495407
74.38400468	-0.01635792
74.38600468	-0.01635792
74.38800468	-0.01226844
74.39000468	-0.01904355
74.39200468	-0.01495407
74.39400468	-0.01361126
74.39600468	-0.01226844
74.39800468	-0.01495407
74.40000468	-0.01361126
74.40200468	-0.01361126
74.40400468	-0.01226844
74.40600468	-0.01226844
74.40800468	-0.00817896
74.41000468	-0.01361126
74.41200468	-0.01226844
74.41400468	-0.00817896
74.41600468	-0.00952178
74.41800468	-0.00817896
74.42000468	-0.00817896
74.42200468	-0.00952178
74.42400468	-0.00408948
74.42600468	-0.00683615
74.42800468	-0.00549333
74.43000468	-0.01092563
74.43200468	-0.00683615
74.43400468	-0.00683615
74.43600468	-0.00683615
74.43800468	-0.00683615
74.44000468	-0.00952178
74.44200468	-0.00817896
74.44400468	-0.01092563
74.44600468	-0.00952178
74.44800468	-0.01092563
74.45000468	-0.00817896
74.45200468	-0.01092563
74.45400468	-0.01361126
74.45600468	-0.01092563
74.45800467	-0.01092563
74.46000467	-0.00817896
74.46200467	-0.00952178
74.46400467	-0.01226844
74.46600467	-0.01904355
74.46800467	-0.01635792
74.47000467	-0.01635792
74.47200467	-0.01770074
74.47400467	-0.02179022
74.47600467	-0.02179022
74.47800467	-0.02313303
74.48000467	-0.02179022
74.48200467	-0.02044740
74.48400467	-0.02313303
74.48600467	-0.02722251
74.48800467	-0.02856532
74.49000467	-0.02990814
74.49200467	-0.03265481
74.49400467	-0.03540147
74.49600467	-0.03674429
74.49800467	-0.03674429
74.50000467	-0.03808710
74.50200467	-0.03808710
74.50400467	-0.03942991
74.50600467	-0.04217658
74.50800467	-0.03942991
74.51000467	-0.04083376
74.51200467	-0.04351939
74.51400467	-0.04083376
74.51600467	-0.04486221
74.51800467	-0.04351939
74.52000467	-0.04626606
74.52200467	-0.05169836
74.52400467	-0.04760887
74.52600467	-0.05035554
74.52800467	-0.05438399
74.53000467	-0.05438399
74.53200467	-0.05438399
74.53400467	-0.05304117
74.53600467	-0.05438399
74.53800467	-0.05438399
74.54000467	-0.05438399
74.54200467	-0.05169836
74.54400467	-0.05304117
74.54600467	-0.05438399
74.54800467	-0.05578784
74.55000467	-0.05304117
74.55200467	-0.05438399
74.55400467	-0.05713065
74.55600467	-0.05169836
74.55800467	-0.05578784
74.56000467	-0.05304117
74.56200467	-0.05438399
74.56400467	-0.05169836
74.56600467	-0.05035554
74.56800467	-0.04895169
74.57000467	-0.04626606
74.57200467	-0.04626606
74.57400467	-0.04760887
74.57600467	-0.04217658
74.57800467	-0.04760887
74.58000467	-0.03942991
74.58200467	-0.04083376
74.58400467	-0.03540147
74.58600467	-0.03808710
74.58800467	-0.03399762
74.59000467	-0.03808710
74.59200467	-0.03674429
74.59400467	-0.02722251
74.59600467	-0.02856532
74.59800467	-0.02856532
74.60000467	-0.02447584
74.60200467	-0.02447584
74.60400467	-0.01904355
74.60600467	-0.01904355
74.60800467	-0.01635792
74.61000467	-0.01361126
74.61200467	-0.01495407
74.61400467	-0.01495407
74.61600467	-0.01092563
74.61800467	-0.00952178
74.62000467	-0.00952178
74.62200467	-0.00683615
74.62400467	-0.00549333
74.62600467	-0.00549333
74.62800467	-0.00140385
74.63000467	-0.00408948
74.63200467	0.00268563
74.63400467	0.00134281
74.63600467	0.00402844
74.63800467	0.00000000
74.64000467	0.00402844
74.64200467	0.00134281
74.64400467	0.00543230
74.64600467	0.00811792
74.64800467	0.00677511
74.65000467	0.00946074
74.65200467	0.00811792
74.65400467	0.01355022
74.65600467	0.01220740
74.65800467	0.00946074
74.66000467	0.00543230
74.66200467	0.00946074
74.66400467	0.00811792
74.66600467	0.00811792
74.66800467	0.00946074
74.67000467	0.00402844
74.67200467	0.00811792
74.67400467	0.00811792
74.67600467	0.00677511
74.67800467	0.00543230
74.68000467	0.00677511
74.68200467	0.00268563
74.68400467	0.00134281
74.68600467	0.00134281
74.68800467	-0.00140385
74.69000467	-0.00140385
74.69200467	0.00000000
74.69400467	0.00402844
74.69600467	0.00134281
74.69800467	0.00134281
74.70000467	-0.00408948
74.70200467	-0.00549333
74.70400467	-0.00683615
74.70600467	-0.00683615
74.70800467	-0.00817896
74.71000467	-0.01092563
74.71200467	-0.01092563
74.71400467	-0.01635792
74.71600467	-0.01495407
74.71800467	-0.02179022
74.72000467	-0.01904355
74.72200467	-0.01770074
74.72400467	-0.02313303
74.72600467	-0.02447584
74.72800467	-0.02313303
74.73000467	-0.02722251
74.73200467	-0.02313303
74.73400467	-0.02587970
74.73600467	-0.02990814
74.73800467	-0.02856532
74.74000467	-0.02447584
74.74200467	-0.03265481
74.74400467	-0.02990814
74.74600467	-0.03540147
74.74800467	-0.03399762
74.75000467	-0.03399762
74.75200467	-0.03942991
74.75400467	-0.04083376
74.75600467	-0.04083376
74.75800467	-0.04217658
74.76000467	-0.03808710
74.76200467	-0.04217658
74.76400467	-0.04217658
74.76600467	-0.04486221
74.76800467	-0.04217658
74.77000467	-0.04626606
74.77200467	-0.04217658
74.77400467	-0.04217658
74.77600467	-0.03808710
74.77800467	-0.04351939
74.78000467	-0.04351939
74.78200467	-0.04351939
74.78400467	-0.04486221
74.78600467	-0.04351939
74.78800467	-0.04217658
74.79000467	-0.04626606
74.79200467	-0.03808710
74.79400467	-0.04351939
74.79600467	-0.04351939
74.79800467	-0.04486221
74.80000467	-0.04217658
74.80200467	-0.04083376
74.80400467	-0.04217658
74.80600467	-0.04895169
74.80800467	-0.04351939
74.81000467	-0.04486221
74.81200466	-0.04083376
74.81400466	-0.04351939
74.81600466	-0.04217658
74.81800466	-0.03808710
74.82000466	-0.04217658
74.82200466	-0.03942991
74.82400466	-0.03399762
74.82600466	-0.04083376
74.82800466	-0.03674429
74.83000466	-0.02990814
74.83200466	-0.02990814
74.83400466	-0.02990814
74.83600466	-0.02990814
74.83800466	-0.02990814
74.84000466	-0.02179022
74.84200466	-0.02447584
74.84400466	-0.02179022
74.84600466	-0.02447584
74.84800466	-0.02722251
74.85000466	-0.01635792
74.85200466	-0.02179022
74.85400466	-0.02179022
74.85600466	-0.01770074
74.85800466	-0.01770074
74.86000466	-0.01904355
74.86200466	-0.01635792
74.86400466	-0.01770074
74.86600466	-0.01635792
74.86800466	-0.01495407
74.87000466	-0.01226844
74.87200466	-0.00952178
74.87400466	-0.01092563
74.87600466	-0.00683615
74.87800466	-0.00683615
74.88000466	-0.00549333
74.88200466	-0.00274667
74.88400466	-0.00274667
74.88600466	0.00134281
74.88800466	-0.00140385
74.89000466	0.00000000
74.89200466	0.00000000
74.89400466	0.00000000
74.89600466	0.00134281
74.89800466	0.00134281
74.90000466	0.00134281
74.90200466	0.00402844
74.90400466	0.00811792
74.90600466	0.00946074
74.90800466	0.00543230
74.91000466	0.00543230
74.91200466	0.00543230
74.91400466	0.00811792
74.91600466	0.00268563
74.91800466	0.01086459
74.92000466	0.00946074
74.92200466	0.00811792
74.92400466	0.00677511
74.92600466	0.00811792
74.92800466	0.01086459
74.93000466	0.01220740
74.93200466	0.01086459
74.93400466	0.01489303
74.93600466	0.01355022
74.93800466	0.01355022
74.94000466	0.00677511
74.94200466	0.00402844
74.94400466	0.00677511
74.94600466	0.00946074
74.94800466	0.00677511
74.95000466	0.00268563
74.95200466	0.00543230
74.95400466	0.00134281
74.95600466	0.00402844
74.95800466	0.00134281
74.96000466	0.00134281
74.96200466	0.00402844
74.96400466	-0.00274667
74.96600466	0.00268563
74.96800466	0.00402844
74.97000466	-0.00408948
74.97200466	-0.00274667
74.97400466	-0.00274667
74.97600466	-0.00683615
74.97800466	-0.00683615
74.98000466	-0.00952178
74.98200466	-0.00952178
74.98400466	-0.00549333
74.98600466	-0.01092563
74.98800466	-0.01361126
74.99000466	-0.01635792
74.99200466	-0.01635792
74.99400466	-0.01770074
74.99600466	-0.01635792
74.99800466	-0.02179022
75.00000466	-0.02044740
75.00200466	-0.02179022
75.00400466	-0.02447584
75.00600466	-0.02722251
75.00800466	-0.02990814
75.01000466	-0.03131199
75.01200466	-0.02990814
75.01400466	-0.03131199
75.01600466	-0.03131199
75.01800466	-0.03399762
75.02000466	-0.02990814
75.02200466	-0.03540147
75.02400466	-0.03942991
75.02600466	-0.03808710
75.02800466	-0.03808710
75.03000466	-0.03942991
75.03200466	-0.03942991
75.03400466	-0.04217658
75.03600466	-0.04486221
75.03800466	-0.04083376
75.04000466	-0.04486221
75.04200466	-0.04486221
75.04400466	-0.04760887
75.04600466	-0.04626606
75.04800466	-0.04351939
75.05000466	-0.04760887
75.05200466	-0.04895169
75.05400466	-0.04760887
75.05600466	-0.04760887
75.05800466	-0.04486221
75.06000466	-0.04760887
75.06200466	-0.04760887
75.06400466	-0.05035554
75.06600466	-0.05035554
75.06800466	-0.04626606
75.07000466	-0.04486221
75.07200466	-0.04626606
75.07400466	-0.04351939
75.07600466	-0.04626606
75.07800466	-0.04486221
75.08000466	-0.04083376
